date,value,yoy_chg,mom_chg_raw,mom_chg_ann,data_element_text,industry_text,val_type_text
2024-08-01,12925000,-0.0012363804960976443,-26000,-0.02382657437398561,All Employees,Manufacturing,ts_line
2024-08-01,2991000,-0.002002002002001957,-8000,-0.0315451749132899,All Employees,Information,ts_line
2024-08-01,635000,-0.013975155279503104,0,0,All Employees,Mining and logging,ts_line
2024-07-01,26403000,0.040061451193571296,67000,0.030959360581797046,All Employees,Private education and health services,ts_line
2024-07-01,8247000,0.028176037900511153,14000,0.020597616668492247,All Employees,Construction,ts_line
2024-07-01,23345000,0.024217961654894093,45000,0.023423739907164842,All Employees,Government,ts_line
2024-07-01,16944000,0.0189428107523002,38000,0.02730863242552828,All Employees,Leisure and hospitality,ts_line
2024-07-01,158692000,0.015882364238113844,144000,0.010953516419324627,All Employees,Total nonfarm,ts_line
2024-07-01,5912000,0.014065180102915908,-3000,-0.006069272515367818,All Employees,Other services,ts_line
2024-07-01,29036000,0.005784751809899902,0,0,All Employees,"Trade, transportation, and utilities",ts_line
2024-07-01,22976000,0.0048106358785970915,-4000,-0.0020867743102501723,All Employees,Professional and business services,ts_line
2024-07-01,9244000,0.0027117908666882684,-4000,-0.005177982008860105,All Employees,Financial activities,ts_line
2024-07-01,12951000,9.27428703918487e-4,6000,0.00557619386978514,All Employees,Manufacturing,ts_line
2024-07-01,2999000,-0.005306799336650125,-16000,-0.0618553820559532,All Employees,Information,ts_line
2024-07-01,635000,-0.013975155279503104,1000,0.019092508229124894,All Employees,Mining and logging,ts_line
2024-06-01,26336000,0.04189579459587778,82000,0.03813059756007364,All Employees,Private education and health services,ts_line
2024-06-01,8233000,0.027840199750312156,18000,0.026612556196175197,All Employees,Construction,ts_line
2024-06-01,23300000,0.02386079008656683,21000,0.010879078945431386,All Employees,Government,ts_line
2024-06-01,16906000,0.019170484687726086,4000,0.002843599995614232,All Employees,Leisure and hospitality,ts_line
2024-06-01,158548000,0.016157459926807505,118000,0.008974405057607271,All Employees,Total nonfarm,ts_line
2024-06-01,5915000,0.016148428105136503,8000,0.016373509707868772,All Employees,Other services,ts_line
2024-06-01,29036000,0.006098406098406173,-1000,-4.131875641024685e-4,All Employees,"Trade, transportation, and utilities",ts_line
2024-06-01,9248000,0.00510814041951968,13000,0.017023658013316956,All Employees,Financial activities,ts_line
2024-06-01,22980000,0.00423895468251545,-11000,-0.005726292899845942,All Employees,Professional and business services,ts_line
2024-06-01,12945000,0,-16000,-0.01471350561074658,All Employees,Manufacturing,ts_line
2024-06-01,3015000,-0.009201445941505071,0,0,All Employees,Information,ts_line
2024-06-01,634000,-0.012461059190031154,0,0,All Employees,Mining and logging,ts_line
2024-05-01,26254000,0.041825396825396766,69000,0.03208349293868973,All Employees,Private education and health services,ts_line
2024-05-01,8215000,0.029835777861351387,13000,0.019186432904120254,All Employees,Construction,ts_line
2024-05-01,23279000,0.0254162628843273,10000,0.005169282989764934,All Employees,Government,ts_line
2024-05-01,16902000,0.02262826718296229,18000,0.012868457482393847,All Employees,Leisure and hospitality,ts_line
2024-05-01,158430000,0.016965472086887923,216000,0.016506451377882314,All Employees,Total nonfarm,ts_line
2024-05-01,5907000,0.01687037355827159,7000,0.014330560874395992,All Employees,Other services,ts_line
2024-05-01,29037000,0.005610389610389621,34000,0.014158567428222746,All Employees,"Trade, transportation, and utilities",ts_line
2024-05-01,22991000,0.00502710264032169,55000,0.029158293156593018,All Employees,Professional and business services,ts_line
2024-05-01,9235000,0.0046779808529155975,12000,0.01572535504069239,All Employees,Financial activities,ts_line
2024-05-01,12961000,0.0019325912183054683,3000,0.002781746859240153,All Employees,Manufacturing,ts_line
2024-05-01,3015000,-0.011475409836065542,-1000,-0.0039715321215568755,All Employees,Information,ts_line
2024-05-01,634000,-0.012461059190031154,-4000,-0.07269425602155444,All Employees,Mining and logging,ts_line
2024-04-01,26185000,0.042853160221434594,98000,0.046023112365267016,All Employees,Private education and health services,ts_line
2024-04-01,8202000,0.030272578821756158,-5000,-0.007286384774010668,All Employees,Construction,ts_line
2024-04-01,23269000,0.027192866287025996,0,0,All Employees,Government,ts_line
2024-04-01,16884000,0.023955364182182137,-9000,-0.006374480488205991,All Employees,Leisure and hospitality,ts_line
2024-04-01,158214000,0.017558076715288973,108000,0.00822789863039497,All Employees,Total nonfarm,ts_line
2024-04-01,5900000,0.01741679599931012,4000,0.008171558705398319,All Employees,Other services,ts_line
2024-04-01,29003000,0.005861136158701541,41000,0.017120671157325518,All Employees,"Trade, transportation, and utilities",ts_line
2024-04-01,9223000,0.00479355049569663,-3000,-0.0038950451407846476,All Employees,Financial activities,ts_line
2024-04-01,22936000,0.004775047093354301,-17000,-0.008851611802014436,All Employees,Professional and business services,ts_line
2024-04-01,12958000,0.0013136542771037263,7000,0.0065053015897349464,All Employees,Manufacturing,ts_line
2024-04-01,638000,-0.0015649452269170805,-5000,-0.08942343365482408,All Employees,Mining and logging,ts_line
2024-04-01,3016000,-0.012119226989846021,-3000,-0.011859521819116092,All Employees,Information,ts_line
2024-03-01,26087000,0.042229324810227675,76000,0.03563106521312731,All Employees,Private education and health services,ts_line
2024-03-01,8207000,0.03349704067497794,37000,0.05571944965110864,All Employees,Construction,ts_line
2024-03-01,23269000,0.029328496859240882,78000,0.04111552945730845,All Employees,Government,ts_line
2024-03-01,16893000,0.02711740742992652,54000,0.03916813588838952,All Employees,Leisure and hospitality,ts_line
2024-03-01,158106000,0.018684844658067412,310000,0.02383114477243886,All Employees,Total nonfarm,ts_line
2024-03-01,5896000,0.017428817946505637,12000,0.02474953411988201,All Employees,Other services,ts_line
2024-03-01,643000,0.012598425196850505,2000,0.03809074910268717,All Employees,Mining and logging,ts_line
2024-03-01,9226000,0.00830601092896166,4000,0.005217379581856196,All Employees,Financial activities,ts_line
2024-03-01,22953000,0.006843005658639267,17000,0.008930662560130642,All Employees,Professional and business services,ts_line
2024-03-01,28962000,0.0049620042333182734,34000,0.014195513169811713,All Employees,"Trade, transportation, and utilities",ts_line
2024-03-01,12951000,0.0014692236313020857,-6000,-0.00554271104242543,All Employees,Manufacturing,ts_line
2024-03-01,3019000,-0.01146037982973147,2000,0.007983989986693585,All Employees,Information,ts_line
2024-02-01,26011000,0.041773470041653216,80000,0.03765601276805142,All Employees,Private education and health services,ts_line
2024-02-01,23191000,0.02838011618110059,55000,0.028902928624989555,All Employees,Government,ts_line
2024-02-01,8170000,0.028060903485592092,24000,0.03593333752461825,All Employees,Construction,ts_line
2024-02-01,16839000,0.026017548135510493,26000,0.018715719235485873,All Employees,Leisure and hospitality,ts_line
2024-02-01,157796000,0.017644782664774983,236000,0.018122919941991,All Employees,Total nonfarm,ts_line
2024-02-01,5884000,0.017289073305670755,10000,0.020621381697441432,All Employees,Other services,ts_line
2024-02-01,641000,0.012638230647709303,0,0,All Employees,Mining and logging,ts_line
2024-02-01,9222000,0.00830964356002628,-7000,-0.009063871196569262,All Employees,Financial activities,ts_line
2024-02-01,22936000,0.006892313095394842,6000,0.003144514179877378,All Employees,Professional and business services,ts_line
2024-02-01,28928000,0.0026688849606599785,54000,0.022674624260057508,All Employees,"Trade, transportation, and utilities",ts_line
2024-02-01,12957000,0.001313755795981475,-9000,-0.00829775130134125,All Employees,Manufacturing,ts_line
2024-02-01,3017000,-0.01049524434240734,-3000,-0.011855616255669887,All Employees,Information,ts_line
2024-01-01,25931000,0.04115474182927814,100000,0.047457833646352476,All Employees,Private education and health services,ts_line
2024-01-01,23136000,0.028723877278790555,60000,0.031651333647243485,All Employees,Government,ts_line
2024-01-01,16813000,0.02863260936066081,-3000,-0.0021387189281660834,All Employees,Leisure and hospitality,ts_line
2024-01-01,8146000,0.028405504355510702,26000,0.039107592477010567,All Employees,Construction,ts_line
2024-01-01,157560000,0.018007016727723757,256000,0.019704817642508088,All Employees,Total nonfarm,ts_line
2024-01-01,641000,0.015847860538827252,-2000,-0.03669308211792921,All Employees,Mining and logging,ts_line
2024-01-01,5874000,0.01556016597510368,10000,0.020656878252399258,All Employees,Other services,ts_line
2024-01-01,9229000,0.00918534718425379,-4000,-0.005186374162645113,All Employees,Financial activities,ts_line
2024-01-01,22930000,0.0069825655438935375,48000,0.025465093150883078,All Employees,Professional and business services,ts_line
2024-01-01,28874000,0.003579993743700216,7000,0.002913781191102638,All Employees,"Trade, transportation, and utilities",ts_line
2024-01-01,12966000,0.0018544274455261078,6000,0.005569723499233126,All Employees,Manufacturing,ts_line
2024-01-01,3020000,-0.015324421258558818,8000,0.03234225796234824,All Employees,Information,ts_line
2023-12-01,25831000,0.04270778670326569,84000,0.03986039311862144,All Employees,Private education and health services,ts_line
2023-12-01,16816000,0.03451245770532152,41000,0.02972685249770901,All Employees,Leisure and hospitality,ts_line
2023-12-01,23076000,0.03169848437430134,76000,0.04038080583075798,All Employees,Government,ts_line
2023-12-01,8120000,0.029934043632673824,18000,0.0269882735453868,All Employees,Construction,ts_line
2023-12-01,643000,0.02063492063492056,3000,0.057723095401308155,All Employees,Mining and logging,ts_line
2023-12-01,157304000,0.01952803468770048,290000,0.022390166071405204,All Employees,Total nonfarm,ts_line
2023-12-01,5864000,0.016467325359680984,0,0,All Employees,Other services,ts_line
2023-12-01,9233000,0.009622744669218086,6000,0.007831154667949258,All Employees,Financial activities,ts_line
2023-12-01,22882000,0.006554348304227409,13000,0.006842829151021856,All Employees,Professional and business services,ts_line
2023-12-01,28867000,0.0056085835713788335,24000,0.010030915463034695,All Employees,"Trade, transportation, and utilities",ts_line
2023-12-01,12960000,0.0020102056595021622,12000,0.011178273500326075,All Employees,Manufacturing,ts_line
2023-12-01,3012000,-0.026817447495961266,13000,0.05327559446746255,All Employees,Information,ts_line
2023-11-01,25747000,0.04129256652915969,110000,0.05272068262360774,All Employees,Private education and health services,ts_line
2023-11-01,16775000,0.035174328910829944,10000,0.007181298007268078,All Employees,Leisure and hospitality,ts_line
2023-11-01,8102000,0.030788804071246734,15000,0.022486420336127688,All Employees,Construction,ts_line
2023-11-01,23000000,0.028438561974601928,30000,0.015785688852890667,All Employees,Government,ts_line
2023-11-01,640000,0.02400000000000002,-4000,-0.0720399502933019,All Employees,Mining and logging,ts_line
2023-11-01,157014000,0.018546268366254726,182000,0.0140149568864405,All Employees,Total nonfarm,ts_line
2023-11-01,5864000,0.01840916985064256,10000,0.020692497217649874,All Employees,Other services,ts_line
2023-11-01,9227000,0.010181738559229325,4000,0.005216812539559745,All Employees,Financial activities,ts_line
2023-11-01,22869000,0.006292352371732868,10000,0.005262222668577676,All Employees,Professional and business services,ts_line
2023-11-01,28843000,0.004492582015741542,-45000,-0.018533558930869165,All Employees,"Trade, transportation, and utilities",ts_line
2023-11-01,12948000,0.0010050251256281673,25000,0.023463023795159632,All Employees,Manufacturing,ts_line
2023-11-01,2999000,-0.03507078507078509,17000,0.07059674764500157,All Employees,Information,ts_line
2023-10-01,644000,0.04207119741100329,-1000,-0.01844682386487584,All Employees,Mining and logging,ts_line
2023-10-01,25637000,0.04058935747047121,77000,0.036755258475733354,All Employees,Private education and health services,ts_line
2023-10-01,16765000,0.03808049535603719,57000,0.0417154228898593,All Employees,Leisure and hospitality,ts_line
2023-10-01,8087000,0.03163668835310629,22000,0.03322964107197279,All Employees,Construction,ts_line
2023-10-01,22970000,0.029998654768844446,67000,0.035674933918232954,All Employees,Government,ts_line
2023-10-01,5854000,0.020038334204565356,-1000,-0.002047606148308123,All Employees,Other services,ts_line
2023-10-01,156832000,0.019071196969401516,165000,0.012711736298813836,All Employees,Total nonfarm,ts_line
2023-10-01,9223000,0.01096130658774519,0,0,All Employees,Financial activities,ts_line
2023-10-01,22859000,0.005852327730352824,-5000,-0.0026210587267776475,All Employees,Professional and business services,ts_line
2023-10-01,28888000,0.005184592365774732,6000,0.0024957524674376064,All Employees,"Trade, transportation, and utilities",ts_line
2023-10-01,12923000,-5.413766434647638e-4,-31000,-0.028342025578036778,All Employees,Manufacturing,ts_line
2023-10-01,2982000,-0.03651050080775442,-26000,-0.09893175168096946,All Employees,Information,ts_line
2023-09-01,645000,0.04878048780487809,1000,0.01879350432903748,All Employees,Mining and logging,ts_line
2023-09-01,25560000,0.04147991198761303,81000,0.0388232192197564,All Employees,Private education and health services,ts_line
2023-09-01,16708000,0.040672687636250426,27000,0.019597145161012186,All Employees,Leisure and hospitality,ts_line
2023-09-01,8065000,0.03053922821364674,13000,0.019547035272102997,All Employees,Construction,ts_line
2023-09-01,22903000,0.028377710924520683,50000,0.02657300899498316,All Employees,Government,ts_line
2023-09-01,5855000,0.0223502706478087,9000,0.01863140275998476,All Employees,Other services,ts_line
2023-09-01,156667000,0.020392611504793656,246000,0.019036244141358738,All Employees,Total nonfarm,ts_line
2023-09-01,9223000,0.01407366684991751,0,0,All Employees,Financial activities,ts_line
2023-09-01,22864000,0.008201781462210178,-1000,-5.24693370348106e-4,All Employees,Professional and business services,ts_line
2023-09-01,28882000,0.005290636964845108,42000,0.01761638537221888,All Employees,"Trade, transportation, and utilities",ts_line
2023-09-01,12954000,0.004263896426079494,13000,0.012121536544707823,All Employees,Manufacturing,ts_line
2023-09-01,3008000,-0.02905100064557775,11000,0.044944122856889424,All Employees,Information,ts_line
2023-08-01,644000,0.054009819967266726,0,0,All Employees,Mining and logging,ts_line
2023-08-01,16681000,0.04432479809678824,52000,0.038176965071265334,All Employees,Leisure and hospitality,ts_line
2023-08-01,25479000,0.04127671747925943,93000,0.04485791534965644,All Employees,Private education and health services,ts_line
2023-08-01,8052000,0.03257245447550661,31000,0.04737691749587092,All Employees,Construction,ts_line
2023-08-01,22853000,0.02645526410348542,60000,0.032050027026119476,All Employees,Government,ts_line
2023-08-01,5846000,0.023638592190509566,16000,0.03343478384651588,All Employees,Other services,ts_line
2023-08-01,156421000,0.0204852525753354,210000,0.016251840383596727,All Employees,Total nonfarm,ts_line
2023-08-01,9223000,0.014743096050170434,4000,0.005219081448603946,All Employees,Financial activities,ts_line
2023-08-01,22865000,0.010072006007863177,-1000,-5.246704294229465e-4,All Employees,Professional and business services,ts_line
2023-08-01,12941000,0.004580034156187018,2000,0.001856435114596211,All Employees,Manufacturing,ts_line
2023-08-01,28840000,0.0028513804854302105,-29000,-0.011988075037987822,All Employees,"Trade, transportation, and utilities",ts_line
2023-08-01,2997000,-0.02978310132729034,-18000,-0.06933556541133123,All Employees,Information,ts_line
2023-07-01,644000,0.04885993485342022,2000,0.03803039747479464,All Employees,Mining and logging,ts_line
2023-07-01,16629000,0.04519170333123812,41000,0.030066538519828212,All Employees,Leisure and hospitality,ts_line
2023-07-01,25386000,0.0404098360655738,109000,0.052991746863038536,All Employees,Private education and health services,ts_line
2023-07-01,8021000,0.030182378628307305,11000,0.016604442169028122,All Employees,Construction,ts_line
2023-07-01,22793000,0.023714349876487795,36000,0.019149209396146727,All Employees,Government,ts_line
2023-07-01,5830000,0.02155247941124938,9000,0.018712102492493443,All Employees,Other services,ts_line
2023-07-01,156211000,0.020733412616474434,184000,0.014243545406729341,All Employees,Total nonfarm,ts_line
2023-07-01,9219000,0.016091700650280982,18000,0.023729955181124085,All Employees,Financial activities,ts_line
2023-07-01,22866000,0.011143539400371383,-17000,-0.008878578689936578,All Employees,Professional and business services,ts_line
2023-07-01,12939000,0.006769374416433216,-6000,-0.005547836037989806,All Employees,Manufacturing,ts_line
2023-07-01,28869000,0.004908103592314195,9000,0.003748628959688194,All Employees,"Trade, transportation, and utilities",ts_line
2023-07-01,3015000,-0.02395597280673356,-28000,-0.10499725066401955,All Employees,Information,ts_line
2023-06-01,642000,0.05592105263157898,0,0,All Employees,Mining and logging,ts_line
2023-06-01,16588000,0.052538071065989955,60000,0.04444282361674512,All Employees,Leisure and hospitality,ts_line
2023-06-01,25277000,0.041706161137440745,77000,0.03728918987943031,All Employees,Private education and health services,ts_line
2023-06-01,8010000,0.03261570194662888,33000,0.0507879610387143,All Employees,Construction,ts_line
2023-06-01,22757000,0.029030070088175375,55000,0.029462857382260843,All Employees,Government,ts_line
2023-06-01,5821000,0.02536550995243969,12000,0.02507271480818596,All Employees,Other services,ts_line
2023-06-01,156027000,0.024148659647648785,240000,0.018644227679166736,All Employees,Total nonfarm,ts_line
2023-06-01,22883000,0.016028771867507396,7000,0.003678156809123756,All Employees,Professional and business services,ts_line
2023-06-01,9201000,0.0157871494811217,9000,0.011812825829629503,All Employees,Financial activities,ts_line
2023-06-01,12945000,0.009986736365764193,9000,0.00838081518363909,All Employees,Manufacturing,ts_line
2023-06-01,28860000,0.00606567663668689,-15000,-0.0062159862782236175,All Employees,"Trade, transportation, and utilities",ts_line
2023-06-01,3043000,-0.012974375608173827,-7000,-0.027195981047103968,All Employees,Information,ts_line
2023-05-01,642000,0.07178631051752915,3000,0.05781577413633099,All Employees,Mining and logging,ts_line
2023-05-01,16528000,0.054754307594128804,39000,0.02875470396218227,All Employees,Leisure and hospitality,ts_line
2023-05-01,25200000,0.04222672567103691,91000,0.04436783830184843,All Employees,Private education and health services,ts_line
2023-05-01,7977000,0.030220844633862765,16000,0.024385960210062674,All Employees,Construction,ts_line
2023-05-01,22702000,0.026635915524804377,49000,0.026267869570004265,All Employees,Government,ts_line
2023-05-01,155787000,0.02540018956347745,303000,0.023637322412945805,All Employees,Total nonfarm,ts_line
2023-05-01,5809000,0.024514991181657786,10000,0.020890618176563347,All Employees,Other services,ts_line
2023-05-01,22876000,0.01879397880110445,49000,0.026065271618432195,All Employees,Professional and business services,ts_line
2023-05-01,9192000,0.015578389128273029,13000,0.017128327712274016,All Employees,Financial activities,ts_line
2023-05-01,12936000,0.011652459529209347,-5000,-0.004626586996963167,All Employees,Manufacturing,ts_line
2023-05-01,28875000,0.009544787077826689,41000,0.017197268680397615,All Employees,"Trade, transportation, and utilities",ts_line
2023-05-01,3050000,-0.0032679738562091387,-3000,-0.011728160220034867,All Employees,Information,ts_line
2023-04-01,639000,0.07035175879396993,4000,0.07826521343018422,All Employees,Mining and logging,ts_line
2023-04-01,16489000,0.05624239318429303,42000,0.031077968076866913,All Employees,Leisure and hospitality,ts_line
2023-04-01,25109000,0.041564690753723044,79000,0.0385389876909874,All Employees,Private education and health services,ts_line
2023-04-01,7961000,0.03335929387331249,20000,0.030645080881459785,All Employees,Construction,ts_line
2023-04-01,22653000,0.025718813674439733,47000,0.025236408720209935,All Employees,Government,ts_line
2023-04-01,155484000,0.025335988710251778,278000,0.021707030395936355,All Employees,Total nonfarm,ts_line
2023-04-01,5799000,0.023292747485442078,4000,0.00831452044533787,All Employees,Other services,ts_line
2023-04-01,22827000,0.01792642140468237,30000,0.01590635037569177,All Employees,Professional and business services,ts_line
2023-04-01,9179000,0.015600796636423997,29000,0.038702817106399445,All Employees,Financial activities,ts_line
2023-04-01,12941000,0.013549498746867172,9000,0.008383417386105929,All Employees,Manufacturing,ts_line
2023-04-01,28834000,0.007970355869397983,15000,0.006263790558491467,All Employees,"Trade, transportation, and utilities",ts_line
2023-04-01,3053000,0.00626235992089641,-1000,-0.003922204508288507,All Employees,Information,ts_line
2023-03-01,635000,0.07627118644067798,2000,0.038580545702497915,All Employees,Mining and logging,ts_line
2023-03-01,16447000,0.05952457643496745,35000,0.025893337866814248,All Employees,Leisure and hospitality,ts_line
2023-03-01,25030000,0.04061863385024744,62000,0.03020849666424863,All Employees,Private education and health services,ts_line
2023-03-01,7941000,0.030763239875389425,-6000,-0.009022495333163794,All Employees,Construction,ts_line
2023-03-01,155206000,0.025341877518662903,146000,0.011357548786264937,All Employees,Total nonfarm,ts_line
2023-03-01,22606000,0.02512243787411572,55000,0.02966279264871341,All Employees,Government,ts_line
2023-03-01,5795000,0.02439455541806601,11000,0.02306180769443511,All Employees,Other services,ts_line
2023-03-01,12932000,0.01690650310607844,-8000,-0.007393681769231941,All Employees,Manufacturing,ts_line
2023-03-01,9150000,0.01644079093534767,4000,0.005260838486553343,All Employees,Financial activities,ts_line
2023-03-01,22797000,0.01545657015590196,18000,0.009523738376681745,All Employees,Professional and business services,ts_line
2023-03-01,3054000,0.010589013898080646,5000,0.019857044970100768,All Employees,Information,ts_line
2023-03-01,28819000,0.007657342657342747,-32000,-0.01322886973157733,All Employees,"Trade, transportation, and utilities",ts_line
2023-02-01,633000,0.08762886597938135,2000,0.03870496913599064,All Employees,Mining and logging,ts_line
2023-02-01,16412000,0.06267806267806275,67000,0.050313627939497785,All Employees,Leisure and hospitality,ts_line
2023-02-01,24968000,0.040506751125187535,62000,0.030284729073926764,All Employees,Private education and health services,ts_line
2023-02-01,7947000,0.035844629822731955,26000,0.040107904097165914,All Employees,Construction,ts_line
2023-02-01,155060000,0.027731382062090804,287000,0.022480295076575674,All Employees,Total nonfarm,ts_line
2023-02-01,5784000,0.023898035050451405,0,0,All Employees,Other services,ts_line
2023-02-01,12940000,0.023005771207210035,-2000,-0.001852852094127777,All Employees,Manufacturing,ts_line
2023-02-01,22551000,0.022581961637872405,61000,0.0330377553618344,All Employees,Government,ts_line
2023-02-01,22779000,0.02134242030220146,8000,0.004224044464709031,All Employees,Professional and business services,ts_line
2023-02-01,3049000,0.019391507856904022,-18000,-0.06819769464243486,All Employees,Information,ts_line
2023-02-01,9146000,0.018145385728598473,1000,0.0013129819234292128,All Employees,Financial activities,ts_line
2023-02-01,28851000,0.010401344820340386,80000,0.033881977740763514,All Employees,"Trade, transportation, and utilities",ts_line
2023-01-01,631000,0.09739130434782606,1000,0.01921479077018895,All Employees,Mining and logging,ts_line
2023-01-01,16345000,0.06634916492693121,90000,0.06850218109558592,All Employees,Leisure and hospitality,ts_line
2023-01-01,7921000,0.044022670357189986,37000,0.05779320328690707,All Employees,Construction,ts_line
2023-01-01,24906000,0.042833814847381024,133000,0.06636178590100195,All Employees,Private education and health services,ts_line
2023-01-01,5784000,0.03248839700107098,15000,0.031651333647243485,All Employees,Other services,ts_line
2023-01-01,154773000,0.031723705787459755,482000,0.0381384644122702,All Employees,Total nonfarm,ts_line
2023-01-01,12942000,0.02697984446913182,8000,0.007447599765768809,All Employees,Manufacturing,ts_line
2023-01-01,22771000,0.026830808080808177,38000,0.02024439215827889,All Employees,Professional and business services,ts_line
